X,Y,Z,Intensity
17.249247,-3.9006782,69.46772,2.0
28.135849,-6.3138127,112.417404,2.0
28.34472,-6.3123503,112.365,2.0
21.766794,-4.8108935,85.61759,2.0
16.688091,-3.6607919,65.13416,2.0
14.376731,-3.1303296,55.682617,2.0
21.852388,-4.7229614,83.99219,2.0
23.201317,-4.9777994,88.50261,2.0
22.093979,-4.7057767,83.64565,2.0
0.0,-0.0,0.0,1.0
0.0,-0.0,0.0,2.0
22.344593,-4.6576233,82.727875,2.0
24.95634,-5.1652994,91.72193,2.0
26.587217,-5.464267,97.006096,2.0
32.18831,-6.569359,116.59469,2.0
33.909348,-6.87276,121.94804,2.0
44.975483,-9.053059,160.59282,2.0
45.06183,-9.008586,159.76205,3.0
56.802776,-11.27888,199.97168,3.0
61.569477,-12.143126,215.23738,3.0
62.245544,-12.194431,216.08902,4.0
61.041553,-11.879185,210.4461,4.0
70.0744,-13.547134,239.92972,5.0
73.45576,-14.107818,249.79169,5.0
79.58395,-15.185328,268.79614,6.0
79.96266,-15.158945,268.255,6.0
81.49487,-15.350177,271.56348,6.0
1.5862712,-0.8544891,15.955312,141.0
1.6808095,-0.888488,16.588573,136.0
1.7777373,-0.9224789,17.221533,131.0
1.977353,-1.0075703,18.808224,124.0
1.9009657,-0.9514998,17.759777,117.0
2.033368,-1.0000689,18.664413,111.0
2.199379,-1.0632244,19.841026,103.0
2.415891,-1.14826,21.425621,95.0
2.357364,-1.1019206,20.558754,88.0
2.6499622,-1.2185487,22.73222,81.0
2.9238744,-1.3229892,24.677834,76.0
3.0740721,-1.369044,25.534012,70.0
3.4936824,-1.5317937,28.566177,60.0
3.6319058,-1.5680845,29.239552,52.0
4.138503,-1.7599385,32.81311,44.0
3.5794864,-1.4996591,27.95698,32.0
3.6261935,-1.4970481,27.90491,28.0
4.974581,-2.0241694,37.72576,19.0
5.6270094,-2.2571669,42.063015,17.0
3.9064415,-1.5450782,28.789354,11.0
4.8137126,-1.8776617,34.98186,8.0
6.2366385,-2.3995986,44.699978,5.0
6.8004675,-2.581416,48.080524,4.0
7.052889,-2.6417751,49.198143,4.0
7.3817625,-2.728819,50.812256,3.0
8.149115,-2.9736178,55.362934,3.0
7.222318,-2.6018596,48.434753,3.0
8.602666,-3.060154,56.958054,3.0
7.5699873,-2.65936,49.491062,3.0
6.7330155,-2.33631,43.472755,3.0
5.519637,-1.8920631,35.20129,2.0
7.597998,-2.5733123,47.868626,2.0
9.607982,-3.215555,59.8066,2.0
9.852152,-3.2587135,60.600094,2.0
11.975325,-3.9151938,72.79701,2.0
12.719343,-4.110925,76.42444,2.0
17.420729,-5.566817,103.47398,2.0
21.786469,-6.884123,127.939224,3.0
23.980087,-7.4935565,139.24294,3.0
27.195791,-8.405577,156.16437,4.0
32.700962,-9.997854,185.71617,4.0
32.600616,-9.860599,183.13611,4.0
40.370598,-12.081579,224.34753,5.0
41.79628,-12.377296,229.79976,6.0
42.2514,-12.38245,229.85594,7.0
44.06667,-12.782027,237.23215,7.0
44.847843,-12.876589,238.94527,8.0
44.537594,-12.659032,234.86655,8.0
47.108612,-13.256613,245.9096,8.0
45.051823,-12.5529585,232.81476,9.0
45.250706,-12.485409,231.5197,8.0
43.728584,-11.948898,221.53021,9.0
47.000504,-12.720104,235.7843,8.0
48.73028,-13.063289,242.10019,8.0
49.86509,-13.242035,245.36629,8.0
49.405422,-12.997972,240.79784,8.0
49.52173,-12.908543,239.0949,8.0
48.079876,-12.418302,229.96962,7.0
47.471783,-12.150329,224.96284,7.0
47.65388,-12.087599,223.75691,7.0
48.858643,-12.283083,227.33,6.0
48.07257,-11.979038,221.65802,6.0
45.390427,-11.211951,207.42162,6.0
47.49101,-11.629308,215.09843,5.0
43.313477,-10.515347,194.45395,4.0
39.790146,-9.577809,177.07953,4.0
38.393414,-9.163662,169.38673,4.0
31.877457,-7.544815,139.43326,3.0
31.028696,-7.2830195,134.56618,3.0
20.259659,-4.7162094,87.1211,3.0
13.100051,-3.0246587,55.861385,3.0
10.533803,-2.4124594,44.545067,3.0
10.616713,-2.4119306,44.52541,3.0
10.881093,-2.4523094,45.26068,3.0
11.30964,-2.5287573,46.661087,2.0
10.669914,-2.3670206,43.666756,3.0
11.854624,-2.6093864,48.126873,2.0
14.057694,-3.07044,56.617336,2.0
17.73414,-3.8437793,70.8608,2.0
20.916052,-4.498993,82.92031,2.0
17.580906,-3.753093,69.156364,2.0
21.053913,-4.4608555,82.17835,2.0
20.578388,-4.327712,79.706406,2.0
25.338556,-5.2894993,97.39671,2.0
23.793274,-4.9305606,90.76534,2.0
24.346611,-5.008565,92.17865,2.0
26.220972,-5.3552446,98.534615,2.0
22.334267,-4.5287743,83.30707,2.0
19.83243,-3.9928746,73.43072,2.0
20.052439,-4.008664,73.702446,2.0
23.135197,-4.592511,84.41541,2.0
25.892971,-5.1041665,93.79612,2.0
31.98973,-6.2623973,115.05047,2.0
46.49305,-9.039116,166.02011,2.0
47.197037,-9.113414,167.34087,3.0
57.130196,-10.956726,201.13474,3.0
64.95213,-12.373064,227.07436,3.0
67.44559,-12.762206,234.15337,4.0
62.037247,-11.660916,213.88992,5.0
71.601944,-13.370021,245.17258,5.0
71.78411,-13.316241,244.11972,5.0
79.588,-14.667824,268.8237,6.0
80.91933,-14.816772,271.4784,6.0
81.14449,-14.762568,270.4099,6.0
1.8168442,-0.9440921,18.275417,139.0
1.9295721,-0.98392427,19.044659,131.0
1.9654573,-0.9838303,19.04099,124.0
2.0777555,-1.0212997,19.76422,118.0
1.9982998,-0.9648567,18.670053,112.0
2.1818964,-1.03518,20.028763,103.0
2.3655813,-1.1031399,21.341434,97.0
2.6821802,-1.2297552,23.788425,89.0
3.0027943,-1.3539952,26.188906,81.0
3.0468132,-1.3515029,26.137835,77.0
3.1390195,-1.3701233,26.495003,71.0
3.429151,-1.4731877,28.484806,65.0
3.7434154,-1.5832627,30.609648,56.0
4.2515097,-1.770705,34.229527,47.0
3.8414516,-1.5758604,30.45938,40.0
3.8987577,-1.5756738,30.45211,29.0
4.291599,-1.7091188,33.027096,25.0
5.351073,-2.1003888,40.582993,18.0
6.711554,-2.5970337,50.1727,14.0
5.006143,-1.9100329,36.895676,10.0
5.3370695,-2.0082078,38.78709,6.0
6.344262,-2.3547118,45.473614,5.0
7.62611,-2.7924862,53.92065,4.0
7.9608197,-2.8764405,55.534275,3.0
7.4675064,-2.662926,51.405033,3.0
7.158269,-2.5197165,48.63381,3.0
7.552815,-2.6247323,50.65367,3.0
7.156734,-2.4558065,47.386925,3.0
7.5496383,-2.5584517,49.360485,2.0
8.026877,-2.686808,51.82935,3.0
7.239573,-2.393907,46.17242,3.0
5.22791,-1.708011,32.93832,3.0
5.594063,-1.8060112,34.82297,2.0
8.349815,-2.6641674,51.361862,2.0
13.177211,-4.155842,80.10716,2.0
13.469967,-4.19963,80.9386,2.0
20.569155,-6.3405466,122.18077,2.0
21.718523,-6.620058,127.546555,3.0
27.454792,-8.276091,159.4271,4.0
31.155212,-9.288946,178.90913,4.0
34.38207,-10.140242,195.27327,4.0
35.644665,-10.400211,200.24622,4.0
37.112034,-10.713797,206.24927,5.0
41.00537,-11.713838,225.4625,6.0
40.02353,-11.314912,217.7467,7.0
45.587315,-12.755689,245.43068,7.0
43.779785,-12.125605,233.26634,8.0
43.935482,-12.04647,231.70287,8.0
44.747223,-12.146998,233.59462,8.0
43.36158,-11.654928,224.09123,9.0
46.392147,-12.34789,237.37152,8.0
45.11972,-11.89323,228.58913,9.0
47.36005,-12.364351,237.59982,8.0
47.4436,-12.268808,235.71947,8.0
48.975914,-12.546191,241.00304,8.0
47.644924,-12.091745,232.22888,8.0
48.078747,-12.089436,232.1396,8.0
48.9704,-12.201242,234.24074,8.0
49.171974,-12.140646,233.03145,7.0
49.064594,-12.005542,230.39235,7.0
50.982517,-12.364005,237.2238,6.0
47.726364,-11.472416,220.07262,6.0
42.0722,-10.024996,192.26782,6.0
44.932533,-10.6139145,203.5206,5.0
46.10664,-10.797827,207.00404,4.0
38.740456,-8.995552,172.41664,4.0
35.971607,-8.282181,158.70995,4.0
27.714695,-6.327725,121.2312,3.0
26.205809,-5.9335995,113.655785,3.0
24.927437,-5.597723,107.19893,3.0
13.246721,-2.950426,56.48963,3.0
9.998142,-2.208855,42.281982,3.0
10.352332,-2.2687473,43.41879,3.0
11.490316,-2.4980893,47.79717,2.0
12.095776,-2.608948,49.906994,2.0
12.156058,-2.6014016,49.751297,2.0
12.215781,-2.5938537,49.595554,2.0
13.177673,-2.7765083,53.075695,2.0
13.276304,-2.7758713,53.051136,2.0
19.632109,-4.0735826,77.83408,2.0
21.228691,-4.37165,83.509476,2.0
20.397335,-4.169011,79.61954,2.0
20.5794,-4.1749763,79.71429,2.0
21.808563,-4.391716,83.83224,2.0
20.875162,-4.172982,79.63744,2.0
22.072855,-4.3803425,83.574165,2.0
24.824207,-4.8908105,93.290436,2.0
26.736187,-5.2297797,99.73125,2.0
25.324816,-4.9184823,93.771255,2.0
21.060888,-4.0614815,77.41286,2.0
24.211037,-4.6362386,88.34533,2.0
31.77819,-6.0429316,115.12081,2.0
36.39714,-6.873421,130.90816,2.0
41.702885,-7.8213162,148.92253,2.0
44.855507,-8.355224,159.04672,3.0
53.27586,-9.856475,187.57437,3.0
63.548164,-11.677854,222.17711,3.0
65.75444,-12.002555,228.29355,4.0
63.885593,-11.584026,220.27354,5.0
67.08449,-12.08387,229.7158,5.0
71.40097,-12.777159,242.8289,5.0
76.16802,-13.54153,257.2849,6.0
81.32783,-14.365397,272.86252,6.0
80.8202,-14.184043,269.34268,6.0
1.8666471,-0.93442106,18.77728,131.0
2.0033495,-0.9841044,19.773785,126.0
1.9514774,-0.94103104,18.906466,120.0
2.0396402,-0.9658202,19.40259,113.0
2.1102269,-0.9815563,19.716732,106.0
2.1523125,-0.98371893,19.758146,98.0
2.2247581,-0.99944663,20.071943,92.0
2.7539718,-1.2163942,24.426323,85.0
3.1382506,-1.3632118,27.371607,77.0
3.32203,-1.4195768,28.500223,71.0
3.5638163,-1.4985292,30.08196,67.0
3.7951803,-1.5706816,31.5268,59.0
4.19837,-1.7106063,34.33143,52.0
4.724749,-1.8956852,38.041477,42.0
5.1793456,-2.0468302,41.069695,33.0
6.0340776,-2.349284,47.132763,26.0
5.3573933,-2.055376,41.231167,22.0
6.1038566,-2.308064,46.29439,16.0
7.996094,-2.980692,59.778236,11.0
6.775505,-2.4903712,49.938416,8.0
7.0250874,-2.5464926,51.05719,6.0
8.983397,-3.2120488,64.393166,4.0
7.7288394,-2.7263856,54.649628,4.0
7.1832314,-2.5003595,50.11226,3.0
7.894783,-2.7121196,54.348938,3.0
7.9303546,-2.68919,53.882,3.0
8.092203,-2.70912,54.27374,2.0
5.8198123,-1.9238605,38.536606,3.0
4.8422213,-1.5808153,31.660568,3.0
12.719148,-4.1014137,82.13117,3.0
6.914367,-2.2025838,44.10045,3.0
6.259466,-1.9700875,39.439503,3.0
5.1450434,-1.6001766,32.02937,2.0
8.555485,-2.6297538,52.62951,2.0
14.356946,-4.3619785,87.28322,2.0
15.5407,-4.6676803,93.385735,3.0
19.288288,-5.7278295,114.577934,3.0
23.16138,-6.8011475,136.02658,3.0
24.866333,-7.221129,144.40312,4.0
31.172365,-8.953479,179.01625,4.0
35.14426,-9.985207,199.61171,4.0
31.050442,-8.727742,174.44495,5.0
36.798244,-10.233929,204.51521,6.0
41.228046,-11.345872,226.69771,7.0
43.287918,-11.789336,235.51784,7.0
46.63242,-12.569985,251.06934,8.0
46.798985,-12.486856,249.36511,8.0
45.963352,-12.140684,242.4089,8.0
44.087475,-11.529364,230.16158,8.0
44.518036,-11.527304,230.0788,8.0
47.428444,-12.161148,242.68553,8.0
46.838253,-11.893827,237.30708,8.0
47.44267,-11.932073,238.02576,8.0
47.44585,-11.819814,235.74194,8.0
48.004677,-11.846789,236.23503,8.0
49.20818,-12.030884,239.85994,8.0
49.65623,-12.028587,239.76772,8.0
50.11336,-12.028516,239.71939,8.0
50.164772,-11.931944,237.74785,8.0
52.112194,-12.28404,244.71469,7.0
48.18177,-11.256646,224.20256,6.0
48.106262,-11.140038,221.83505,6.0
43.441505,-9.972006,198.53503,6.0
44.13683,-10.043949,199.92607,5.0
38.678967,-8.726429,173.6645,4.0
37.78075,-8.451283,168.1535,4.0
33.913082,-7.5221353,149.63474,4.0
31.503794,-6.929303,137.81232,3.0
26.207048,-5.7164726,113.66663,3.0
22.248455,-4.8130803,95.68273,3.0
13.727173,-2.9454184,58.541294,3.0
11.270784,-2.3987868,47.666256,3.0
10.183278,-2.149935,42.71181,3.0
11.885991,-2.4894383,49.44547,2.0
13.473867,-2.7997165,55.595657,2.0
13.306144,-2.7431972,54.46089,2.0
12.697144,-2.597291,51.552345,2.0
19.541752,-3.966561,78.71207,2.0
17.48074,-3.5210528,69.85512,2.0
18.258614,-3.6497922,72.392166,2.0
18.832066,-3.7360358,74.0852,2.0
18.527414,-3.648089,72.32392,2.0
15.064101,-2.9441211,58.353592,2.0
16.276674,-3.1576507,62.57064,2.0
19.277418,-3.7124188,73.5457,2.0
21.432217,-4.097398,81.15241,2.0
23.720982,-4.502252,89.14876,2.0
26.73745,-5.038436,99.74075,2.0
24.694645,-4.6204004,91.442314,2.0
26.579233,-4.9379005,97.701164,2.0
24.21218,-4.466615,88.35375,2.0
32.873867,-6.0222898,119.09578,2.0
36.10512,-6.5685115,129.86412,2.0
38.230476,-6.907424,136.529,3.0
44.18792,-7.929371,156.68716,3.0
51.767906,-9.2266655,182.27394,3.0
62.508305,-11.066005,218.55208,3.0
58.96682,-10.369303,204.73738,4.0
65.77217,-11.489265,226.78929,4.0
69.9438,-12.137432,239.51843,5.0
73.183,-12.616362,248.90144,5.0
73.99268,-12.67295,249.94896,6.0
85.116356,-14.4839,285.58716,6.0
78.82803,-13.327694,262.7162,7.0
1.9119312,-0.9206771,19.233702,127.0
1.763949,-0.83353764,17.411623,122.0
1.9281096,-0.8943899,18.68094,116.0
1.8773189,-0.85513675,17.859297,108.0
2.0568354,-0.92032355,19.218763,100.0
2.1820989,-0.95938975,20.032513,92.0
2.40607,-1.0397766,21.70876,85.0
2.6670716,-1.1331948,23.65666,79.0
3.4090345,-1.4244993,29.734741,73.0
3.5972662,-1.4787102,30.862944,67.0
3.9295144,-1.5894395,33.170334,61.0
4.090244,-1.6283966,33.97949,54.0
4.143098,-1.623865,33.881023,47.0
4.9333353,-1.9040728,39.722755,36.0
5.271054,-2.003825,41.79883,32.0
6.196815,-2.3208587,48.406162,25.0
5.198675,-1.9186069,40.011505,21.0
6.498335,-2.3637483,49.288574,15.0
8.747641,-3.1367931,65.39977,10.0
7.5867004,-2.6824474,55.91987,8.0
7.8848987,-2.7494304,57.308815,6.0
8.41561,-2.894564,60.326046,4.0
7.543641,-2.5598235,53.342583,3.0
7.47531,-2.5030415,52.1523,3.0
7.9739637,-2.635112,54.896572,3.0
7.9972486,-2.6087096,54.33902,3.0
8.180169,-2.6343904,54.866257,3.0
4.7352104,-1.5057758,31.356234,3.0
3.5644794,-1.1194098,23.307209,2.0
5.538221,-1.7179178,35.763527,2.0
6.6740494,-2.045154,42.569645,2.0
6.481779,-1.9624529,40.84214,3.0
6.594651,-1.9730022,41.055492,2.0
9.281695,-2.7444458,57.099472,2.0
15.099214,-4.412988,91.80008,2.0
17.13905,-4.9519286,102.995155,2.0
18.705107,-5.343352,111.11881,3.0
27.541828,-7.779789,161.76039,3.0
30.427172,-8.499871,176.70406,3.0
31.173788,-8.613292,179.03268,4.0
37.324657,-10.201314,212.0057,4.0
32.597248,-8.813993,183.14355,5.0
38.0541,-10.180626,211.50471,6.0
38.401146,-10.165932,211.16339,7.0
40.564144,-10.627299,220.70871,7.0
43.88938,-11.380579,236.3117,8.0
43.69115,-11.214202,232.81602,8.0
45.14829,-11.471786,238.1213,8.0
45.57661,-11.465434,237.94673,8.0
47.254284,-11.770406,244.2316,8.0
48.9643,-12.07741,250.55591,8.0
48.77806,-11.9152775,247.14658,8.0
48.641674,-11.76831,244.05258,8.0
47.105427,-11.288657,234.06133,8.0
47.73389,-11.331907,234.91335,8.0
49.210426,-11.573813,239.88199,8.0
48.70406,-11.349203,235.181,8.0
49.676205,-11.470075,237.6392,8.0
49.233147,-11.264955,233.34334,7.0
52.114567,-11.817362,244.73715,7.0
46.695915,-10.494576,217.29855,6.0
42.908325,-9.55843,197.8747,6.0
43.736492,-9.657875,199.89241,6.0
43.666027,-9.558884,197.80266,5.0
41.04488,-8.908014,184.29575,4.0
41.38843,-8.9061775,184.21898,4.0
33.874226,-7.227761,149.47021,4.0
27.11649,-5.737475,118.625694,4.0
25.612833,-5.37438,111.09451,3.0
22.249466,-4.6302414,95.69151,3.0
15.866247,-3.2749228,67.66679,3.0
13.353124,-2.7338932,56.475475,3.0
13.913894,-2.8258407,58.36187,3.0
13.755484,-2.7714255,57.225166,3.0
15.357894,-3.0698347,63.372433,2.0
13.306749,-2.6389942,54.465893,2.0
19.396263,-3.8167565,78.75545,2.0
20.159193,-3.936278,81.20282,2.0
18.657322,-3.6151316,74.56033,2.0
18.259443,-3.5111558,72.39881,2.0
21.759737,-4.152685,85.60658,2.0
20.308514,-3.8467255,79.28032,2.0
20.672678,-3.8866181,80.083176,2.0
14.793465,-2.760776,56.87154,2.0
16.127037,-2.9876218,61.52946,3.0
21.37485,-3.931038,80.93895,2.0
23.252085,-4.2454357,87.39059,2.0
27.602343,-5.003629,102.97192,2.0
24.791073,-4.462063,91.80363,2.0
27.45606,-4.9068394,100.92893,2.0
28.560799,-5.068493,104.22733,2.0
32.60788,-5.7464213,118.13764,2.0
40.476284,-7.0837474,145.59325,2.0
44.20792,-7.6837068,157.88303,3.0
52.6856,-9.094768,186.82802,3.0
50.933846,-8.732835,179.34554,3.0
61.89545,-10.540876,216.41939,3.0
59.778847,-10.112405,207.56645,4.0
66.52607,-11.179107,229.39944,4.0
70.036644,-11.691444,239.8475,5.0
76.988716,-12.767811,261.85715,5.0
75.74704,-12.4801655,255.88715,6.0
86.37313,-14.138946,289.81744,6.0
85.46328,-13.900162,284.84323,7.0
1.7673703,-0.81740534,17.78024,124.0
1.6258515,-0.7378956,16.049206,116.0
1.7639923,-0.7858991,17.091612,109.0
1.8965093,-0.82971215,18.042662,101.0
2.0958266,-0.9006818,19.58397,94.0
2.2960045,-0.96954614,21.079153,88.0
2.5722914,-1.0676455,23.209526,79.0
2.8463662,-1.1615446,25.24811,74.0
3.851596,-1.545777,33.596413,70.0
4.02594,-1.589473,34.542316,63.0
4.209226,-1.6352448,35.53306,56.0
4.5273166,-1.7311206,37.61212,48.0
4.7367606,-1.7831246,38.73755,42.0
4.9673433,-1.8413769,39.998363,36.0
5.7400966,-2.0958357,45.52031,30.0
6.48141,-2.3314462,50.63152,22.0
6.2940283,-2.2309911,48.444027,18.0
6.809215,-2.3788779,51.64884,13.0
8.481462,-2.9210682,63.412582,10.0
7.4518785,-2.5305803,54.928574,8.0
7.885244,-2.640814,57.31387,6.0
8.415978,-2.7802148,60.331375,4.0
7.9150915,-2.5796528,55.971672,3.0
8.19532,-2.63561,57.178078,3.0
8.440684,-2.6790385,58.11229,3.0
8.077442,-2.53067,54.886353,3.0
7.89751,-2.4427814,52.97275,2.0
7.1235957,-2.17569,47.174057,2.0
4.324538,-1.3043964,28.278296,2.0
3.7132883,-1.1062866,23.979939,2.0
6.5894084,-1.939367,42.031643,2.0
6.747075,-1.9619939,42.51568,2.0
9.174938,-2.6364288,57.121807,2.0
14.223758,-4.039419,87.50612,2.0
15.099874,-4.2386656,91.80819,2.0
16.547222,-4.591876,99.44306,2.0
16.961254,-4.6536,100.76383,3.0
25.771261,-6.991789,151.36812,3.0
28.831083,-7.7355194,167.44232,3.0
30.649948,-8.133681,176.03207,4.0
33.673683,-8.839523,191.27652,4.0
33.631645,-8.734096,188.9636,5.0
38.055763,-9.778486,211.52338,6.0
41.844933,-10.639572,230.11064,6.0
41.65627,-10.481885,226.66104,7.0
43.9664,-10.949753,236.73695,8.0
45.42089,-11.197193,242.04402,8.0
45.96746,-11.218091,242.45258,8.0
46.30071,-11.187035,241.73787,8.0
47.542805,-11.374021,245.73376,8.0
47.730667,-11.30761,244.25414,8.0
48.187366,-11.305558,244.16457,8.0
48.643803,-11.303487,244.07413,8.0
48.955715,-11.268191,243.26607,8.0
49.86526,-11.369826,245.41344,8.0
50.773712,-11.469327,247.51344,8.0
50.49468,-11.301226,243.83835,8.0
49.678375,-11.017047,237.6602,8.0
48.018333,-10.5525875,227.59581,8.0
48.995163,-10.670747,230.09827,7.0
46.429134,-10.022058,216.06673,7.0
47.80067,-10.227261,220.44588,6.0
47.078854,-9.984908,215.17787,5.0
43.03749,-9.048803,194.96414,5.0
40.609585,-8.465085,182.34935,4.0
40.949493,-8.463342,182.2734,4.0
32.35059,-6.6297593,142.75354,4.0
32.341618,-6.572496,141.49022,4.0
26.702158,-5.3814397,115.82457,3.0
21.267277,-4.2508674,91.47135,3.0
20.00841,-3.9666247,85.3362,3.0
15.31996,-3.0125768,64.796875,2.0
15.4511385,-3.0139873,64.81274,2.0
14.460978,-2.7983825,60.162827,3.0
15.595346,-2.9940608,64.355125,2.0
14.0231285,-2.6711223,57.40067,3.0
15.23356,-2.879124,61.856213,2.0
19.400354,-3.6383548,78.14965,2.0
11.137199,-2.0726864,44.509624,2.0
15.309993,-2.8276167,60.70693,2.0
21.760685,-3.9886978,85.61414,2.0
18.461027,-3.3585534,72.07132,2.0
22.226954,-4.013641,86.10806,2.0
16.680763,-2.9899282,64.129875,2.0
25.269108,-4.496191,96.4135,2.0
20.862389,-3.6851246,79.001976,2.0
23.2531,-4.0777936,87.3983,2.0
23.474258,-4.0871,87.5758,2.0
21.206165,-3.6659532,78.53189,2.0
20.871832,-3.582686,76.72862,2.0
27.475113,-4.6830935,100.26981,2.0
31.429916,-5.3198953,113.875,2.0
43.01176,-7.22994,154.72025,3.0
48.3499,-8.07145,172.68332,3.0
50.616604,-8.392244,179.49916,3.0
51.348045,-8.455872,180.81207,3.0
60.72954,-9.933535,212.35225,3.0
59.781452,-9.713132,207.58478,4.0
69.634575,-11.238967,240.12918,4.0
70.974754,-11.379759,243.07101,5.0
76.99206,-12.263709,261.88025,5.0
79.615685,-12.5991125,268.96814,6.0
84.35387,-13.262648,283.05463,6.0
83.47085,-13.039537,278.21503,6.0
1.8623711,-0.8258742,18.736778,117.0
1.7042214,-0.74161404,16.823538,111.0
1.8015996,-0.7696022,17.456745,104.0
1.9491388,-0.8176232,18.544155,97.0
2.1931725,-0.9037053,20.494473,89.0
2.3851738,-0.9657258,21.898737,79.0
2.688182,-1.0698028,24.256237,75.0
3.281649,-1.2840309,29.11045,70.0
4.0235248,-1.5482855,35.097603,64.0
4.2959266,-1.6262264,36.860363,59.0
4.6771135,-1.7421954,39.48452,52.0
4.745962,-1.74,39.430283,45.0
5.37484,-1.9400116,43.957684,39.0
5.3336406,-1.8957491,42.949726,33.0
7.261183,-2.5420504,57.58535,24.0
6.8646626,-2.3676307,53.627716,21.0
6.1058755,-2.0751808,46.997856,17.0
6.18231,-2.0709271,46.895683,15.0
7.9062657,-2.610847,59.114594,10.0
7.015995,-2.2844555,51.717842,8.0
9.249666,-2.9702158,67.234055,5.0
7.63973,-2.4198647,54.769054,4.0
7.915423,-2.473539,55.97641,3.0
8.098405,-2.4972048,56.504326,3.0
8.046905,-2.4488924,55.40357,3.0
7.6985106,-2.3126402,52.313747,3.0
8.180871,-2.4262397,54.875748,3.0
8.133796,-2.3819401,53.86613,2.0
8.64253,-2.499486,56.516212,2.0
6.28698,-1.7959371,40.602245,2.0
5.938502,-1.6758327,37.881348,3.0
8.115454,-2.2627425,51.1405,3.0
10.28419,-2.8335009,64.03059,3.0
8.637263,-2.3519127,53.139664,3.0
8.736935,-2.3515565,53.123386,3.0
12.947283,-3.4449615,77.81201,2.0
18.850842,-4.959097,111.99432,3.0
22.819262,-5.9360166,134.03522,3.0
29.917965,-7.6966457,173.76204,3.0
30.61204,-7.7891626,175.82188,4.0
33.24722,-8.368253,188.86217,4.0
36.956318,-9.202374,207.65257,5.0
37.41808,-9.218794,207.98788,6.0
41.846687,-10.201967,230.13013,6.0
42.17017,-10.174334,229.46712,7.0
43.951553,-10.495409,236.66713,8.0
45.035076,-10.645017,239.99832,8.0
45.892773,-10.738775,242.06898,8.0
48.46906,-11.228818,253.06973,8.0
46.121147,-10.579657,238.39586,8.0
46.2602,-10.508077,236.7394,8.0
47.543438,-10.695274,240.9121,8.0
48.27961,-10.757004,242.25716,8.0
50.49052,-11.143033,250.9034,8.0
51.296036,-11.214564,252.46582,7.0
50.399323,-10.916081,245.69887,8.0
48.79164,-10.470528,235.62448,8.0
47.847713,-10.174247,228.91214,8.0
47.397686,-9.987401,224.66371,7.0
47.99785,-10.023214,225.42421,7.0
45.864616,-9.492658,213.44878,7.0
44.49057,-9.127193,205.18925,6.0
44.414215,-9.032006,203.0076,5.0
43.256023,-8.720369,195.9625,4.0
40.372864,-8.069314,181.29416,4.0
38.53701,-7.636877,171.54237,4.0
29.24099,-5.7458215,129.03731,4.0
33.473347,-6.522476,146.44766,3.0
26.477413,-5.1164956,114.85463,3.0
24.145325,-4.627471,103.854385,3.0
20.509998,-3.8986964,87.47923,2.0
17.60239,-3.3189256,74.45377,2.0
17.497185,-3.272613,73.398415,2.0
15.551007,-2.8854506,64.70051,2.0
15.918897,-2.930383,65.69309,2.0
16.76772,-3.062449,68.63801,2.0
18.589216,-3.3687298,75.48517,2.0
14.996816,-2.69675,60.413643,2.0
10.838146,-1.9340119,43.31632,3.0
16.37232,-2.8993618,64.922035,3.0
19.49875,-3.426985,76.71819,2.0
21.115398,-3.6833475,82.43745,2.0
21.085648,-3.6508393,81.69012,2.0
14.679685,-2.5229516,56.439068,2.0
23.995651,-4.0938773,91.558586,2.0
21.411682,-3.6264906,81.08552,2.0
24.734623,-4.1590834,92.970695,2.0
24.445482,-4.0810328,91.20309,2.0
20.480293,-3.394761,75.84706,2.0
21.256573,-3.498564,78.14635,2.0
26.44968,-4.3227715,96.531654,2.0
38.544292,-6.255596,139.65738,2.0
43.01355,-6.93269,154.73335,3.0
52.92341,-8.471357,189.0259,3.0
52.528854,-8.350883,186.28848,3.0
54.346546,-8.581356,191.37895,3.0
59.17388,-9.280761,206.92148,4.0
62.1237,-9.678323,215.72726,4.0
69.63749,-10.776919,240.14954,4.0
70.439705,-10.829216,241.24898,5.0
77.07262,-11.771358,262.16553,5.0
82.70621,-12.549608,279.42096,6.0
83.28709,-12.556073,279.487,6.0
83.55312,-12.515297,278.50122,6.0
1.9618964,-0.83264464,19.738888,112.0
1.6213784,-0.67526203,16.006397,104.0
1.8157471,-0.7423341,17.594553,98.0
2.059099,-0.8266542,19.591127,89.0
2.27107,-0.8956139,21.223272,82.0
2.513935,-0.97414625,23.081867,75.0
2.8997283,-1.1044314,26.166157,70.0
3.5428896,-1.3267142,31.429123,64.0
4.2787457,-1.5757866,37.325455,59.0
4.2537723,-1.541115,36.50017,56.0
4.972993,-1.772856,41.984077,47.0
4.97554,-1.7458302,41.339355,42.0
5.741158,-1.9832395,46.955517,34.0
5.936518,-2.0194163,47.80643,29.0
7.558794,-2.5325983,59.94804,22.0
7.9849153,-2.6357377,62.38185,19.0
7.0305758,-2.286842,54.11765,17.0
6.977031,-2.2367733,52.926186,14.0
7.500651,-2.370535,56.08414,10.0
6.9732695,-2.1730382,51.405006,8.0
9.250038,-2.8427784,67.23952,5.0
7.627408,-2.3122122,54.68296,4.0
6.9366713,-2.0745962,49.056877,4.0
7.4762497,-2.2063599,52.165554,3.0
7.712199,-2.2462444,53.10128,3.0
7.126565,-2.0488946,48.429188,3.0
