X,Y,Z,Intensity
28.312862,-7.5850716,122.76149,132.0
23.803608,-6.324575,102.33872,121.0
18.165117,-4.7870593,77.44312,110.0
13.936948,-3.6430852,58.92344,106.0
13.930118,-3.6120687,58.408844,105.0
13.95342,-3.5892975,58.027676,104.0
14.53477,-3.7093017,59.95428,103.0
16.38087,-4.147662,67.02441,104.0
17.739887,-4.456833,72.004005,104.0
18.005836,-4.4887385,72.50276,103.0
18.351284,-4.539822,73.31085,102.0
18.934353,-4.6484666,75.04773,100.0
19.65893,-4.7899528,77.31374,99.0
19.745853,-4.775118,77.055984,98.0
21.053501,-5.053517,81.52899,94.0
21.262342,-5.066007,81.71079,92.0
21.796173,-5.1551805,83.12888,92.0
21.192284,-4.9759235,80.21867,93.0
22.163244,-5.166359,83.26821,91.0
21.868221,-5.061074,81.55103,91.0
21.15006,-4.8600545,78.292336,90.0
21.427052,-4.888935,78.73773,89.0
23.939072,-5.4237943,87.329636,90.0
28.026474,-6.30565,101.50263,95.0
38.14943,-8.523855,137.17397,105.0
42.554073,-9.442709,151.92162,115.0
48.997044,-10.798248,173.68524,125.0
54.097958,-11.841659,190.418,136.0
59.47437,-12.930931,207.87883,151.0
65.25676,-14.093324,226.50516,165.0
68.77981,-14.755579,237.0852,177.0
72.08597,-15.362884,246.77638,194.0
76.13671,-16.119875,258.86563,206.0
78.70225,-16.554611,265.7742,216.0
81.35864,-17.002714,272.893,227.0
82.61053,-17.15343,275.23563,241.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
4.8627596,-2.097963,35.33265,255.0
4.8597674,-2.068146,34.825947,255.0
5.481726,-2.3015168,38.750603,255.0
5.6712303,-2.3495433,39.55393,208.0
6.500699,-2.6579812,44.740326,179.0
6.6379814,-2.6790931,45.089497,166.0
6.237692,-2.4854667,41.824913,155.0
6.6095643,-2.600517,43.754787,146.0
6.898921,-2.680647,45.09657,139.0
7.2702236,-2.7902615,46.93383,132.0
7.506931,-2.8461883,47.86755,126.0
7.790114,-2.9181862,49.07115,123.0
7.672125,-2.8399796,47.748898,120.0
8.348081,-3.0540583,51.340435,117.0
8.9708,-3.2439377,54.524055,117.0
10.670256,-3.8143883,64.10222,115.0
13.32319,-4.708946,79.123184,119.0
17.680965,-6.179346,103.81344,130.0
23.030561,-7.96006,133.70808,144.0
26.70563,-9.1294155,153.32527,158.0
30.177061,-10.204631,171.35501,169.0
32.699505,-10.939377,183.66231,184.0
35.74536,-11.83183,198.61247,198.0
37.719387,-12.354531,207.35153,213.0
39.66014,-12.855619,215.72456,227.0
41.415436,-13.286933,222.92368,240.0
42.666943,-13.549508,227.28934,255.0
44.921963,-14.122289,236.85573,255.0
45.837894,-14.266888,239.23819,255.0
46.83223,-14.432803,241.97678,255.0
47.915733,-14.622694,245.11584,255.0
48.374203,-14.620019,245.02596,255.0
49.055634,-14.684137,246.05487,255.0
49.479618,-14.670708,245.78378,255.0
49.975433,-14.678632,245.87003,255.0
50.50837,-14.697212,246.13423,255.0
50.5514,-14.574208,244.02725,255.0
50.84835,-14.525992,243.17262,255.0
50.44433,-14.280213,239.0112,252.0
50.395885,-14.1386,236.59413,244.0
48.294247,-13.4286,224.6681,233.0
47.571236,-13.111069,219.31139,219.0
46.799023,-12.785641,213.82436,202.0
44.066494,-11.934918,199.55608,194.0
43.683975,-11.729809,196.08597,188.0
40.65502,-10.8236265,180.89961,174.0
37.842117,-9.989769,166.92783,158.0
32.340668,-8.46606,141.43677,147.0
28.417088,-7.377252,123.22038,134.0
23.71184,-6.1051035,101.94997,122.0
17.217163,-4.3967476,73.4059,110.0
13.895691,-3.519826,58.752346,107.0
13.50715,-3.3939419,56.638557,106.0
13.623238,-3.3958516,56.657772,105.0
15.729853,-3.8899884,64.88755,104.0
16.685364,-4.093943,68.27415,106.0
17.456858,-4.2499266,70.85925,106.0
17.81974,-4.304793,71.75749,106.0
18.44103,-4.420766,73.67355,103.0
19.170015,-4.5605984,75.986115,100.0
19.558756,-4.6179876,76.92414,99.0
19.92834,-4.6700296,77.77254,98.0
21.168867,-4.923879,81.9804,96.0
21.746546,-5.0209446,83.57631,94.0
23.013514,-5.2745714,87.77672,94.0
24.10948,-5.485604,91.26625,94.0
22.869246,-5.1658745,85.92557,93.0
23.217817,-5.207046,86.58886,92.0
21.067883,-4.69128,77.99256,90.0
21.212418,-4.69011,77.95345,90.0
22.226076,-4.8797765,81.08525,90.0
26.751844,-5.832522,96.891846,95.0
35.618744,-7.7120175,128.08165,103.0
43.061478,-9.259464,153.74184,114.0
49.297367,-10.52807,174.75977,124.0
53.901325,-11.433332,189.73665,136.0
58.271835,-12.27723,203.68721,148.0
63.718044,-13.334976,221.1769,163.0
68.32563,-14.204336,235.53304,176.0
72.282104,-14.927767,247.46185,194.0
75.40652,-15.471011,256.39755,208.0
78.66778,-16.035076,265.67288,216.0
80.68475,-16.339865,270.64807,226.0
82.72021,-16.644463,275.61673,241.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,255.0
4.794533,-2.002412,34.83883,255.0
5.219803,-2.1503637,37.408073,255.0
5.8210545,-2.3658688,41.151592,217.0
6.2095265,-2.49033,43.31065,185.0
6.5535884,-2.5939603,45.10681,166.0
6.525266,-2.5494256,44.326294,155.0
6.4468656,-2.4867096,43.22984,146.0
6.7190685,-2.5591068,44.482143,139.0
7.141015,-2.6860304,46.68165,131.0
7.417433,-2.755772,47.886787,126.0
7.698385,-2.825488,49.091045,123.0
8.141401,-2.952304,51.28678,118.0
7.933368,-2.8428233,49.377502,117.0
8.480472,-3.003333,52.1575,115.0
9.290106,-3.2520323,56.46788,113.0
10.955795,-3.7912889,65.821236,113.0
14.089835,-4.820748,83.680695,116.0
19.66789,-6.65407,115.48597,130.0
23.310902,-7.7994494,135.34308,144.0
28.078497,-9.291956,161.21619,159.0
30.463867,-9.972377,172.9931,174.0
33.52583,-10.857361,188.31384,185.0
36.038544,-11.547629,200.25249,202.0
38.440735,-12.188402,211.32855,218.0
41.47077,-13.012909,225.58559,236.0
43.13614,-13.396687,232.19835,249.0
44.480865,-13.674105,236.96523,255.0
46.175392,-14.052405,243.47794,255.0
47.301384,-14.251882,246.89001,255.0
48.075737,-14.342526,248.41547,255.0
48.417778,-14.30369,247.6977,255.0
49.45602,-14.469292,250.51933,255.0
49.549435,-14.357946,248.54533,255.0
50.059166,-14.368204,248.67627,255.0
51.497345,-14.642259,253.37144,255.0
51.438362,-14.489488,250.67996,255.0
51.20265,-14.290212,247.18463,255.0
50.860477,-14.065133,243.24397,255.0
51.078968,-13.997776,242.03152,255.0
50.33204,-13.669435,236.30737,250.0
49.400646,-13.2972765,229.82779,239.0
49.2487,-13.139633,227.05724,221.0
45.942295,-12.150477,209.92154,210.0
44.36433,-11.631612,200.9159,197.0
42.832302,-11.133591,192.27359,192.0
40.256676,-10.375087,179.13701,176.0
36.47097,-9.320143,160.88832,160.0
32.098118,-8.134056,140.38371,147.0
28.151796,-7.0748396,122.07677,135.0
22.699224,-5.657627,97.601555,122.0
16.76966,-4.145623,71.50189,113.0
13.507517,-3.3121672,57.11425,107.0
13.317189,-3.2392838,55.845078,106.0
13.453146,-3.246296,55.953457,106.0
16.010466,-3.8328655,66.04874,107.0
16.838066,-3.999396,68.90277,106.0
17.075445,-4.0242367,69.314865,106.0
17.776682,-4.157171,71.58804,106.0
18.12044,-4.2051105,72.39675,105.0
18.936453,-4.3610835,75.064445,101.0
19.537315,-4.46553,76.844055,99.0
20.23551,-4.5904922,78.97564,99.0
21.147186,-4.7616677,81.90093,96.0
22.207754,-4.963599,85.35353,95.0
22.898943,-5.080619,87.344536,94.0
24.029144,-5.292635,90.96713,94.0
24.280077,-5.3093243,91.231445,93.0
23.278223,-5.0537896,86.818924,93.0
21.247684,-4.5801473,78.662506,90.0
21.393448,-4.579006,78.623055,90.0
22.022041,-4.6805,80.34531,90.0
26.096926,-5.507947,94.525024,93.0
33.540462,-7.0300155,120.61498,102.0
40.834263,-8.500013,145.79808,113.0
49.59764,-10.253783,175.83394,123.0
54.01659,-11.091715,190.15288,136.0
58.48856,-11.92919,204.45605,148.0
63.10201,-12.784136,219.0506,162.0
68.20211,-13.725673,235.1202,175.0
72.79824,-14.554042,249.24266,193.0
75.61679,-15.018508,257.1267,209.0
79.51492,-15.689955,268.54868,217.0
80.336845,-15.749646,269.4959,229.0
83.01355,-16.169857,276.60934,242.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,255.0
5.3802953,-2.2032492,39.649197,255.0
5.1933136,-2.0973458,37.73852,255.0
5.390504,-2.147364,38.633472,234.0
6.3267336,-2.4864917,44.728844,191.0
6.44321,-2.4987295,44.94296,167.0
6.8363194,-2.616526,47.055286,157.0
6.9513392,-2.6262207,47.22313,145.0
6.8581567,-2.5580118,45.990227,139.0
7.2719865,-2.6782498,48.145172,131.0
7.417656,-2.697966,48.492657,126.0
7.44579,-2.6749728,48.07242,124.0
7.8756948,-2.7951279,50.224384,118.0
8.177636,-2.8675344,51.517776,117.0
8.433725,-2.92234,52.49453,114.0
8.898736,-3.04741,54.732864,113.0
9.372159,-3.1724372,56.969646,112.0
11.293839,-3.779234,67.85577,112.0
15.296395,-5.060774,90.85139,115.0
20.65813,-6.7583394,121.306915,130.0
23.591232,-7.632643,136.97795,145.0
28.934214,-9.259009,166.13823,161.0
31.614075,-10.007225,179.53424,174.0
34.5123,-10.807824,193.86513,188.0
36.995052,-11.462753,205.57837,205.0
39.775143,-12.195136,218.6761,226.0
41.935436,-12.724282,228.12529,247.0
43.83084,-13.16303,235.95041,255.0
45.72191,-13.591582,243.58965,255.0
46.220387,-13.601717,243.72813,255.0
47.52734,-13.847203,248.08263,255.0
48.3126,-13.937355,249.65266,255.0
48.93731,-13.979888,250.36887,255.0
49.228638,-13.92728,249.3808,255.0
50.23073,-14.074844,251.9762,255.0
49.94464,-13.862079,248.12054,255.0
50.908733,-13.997041,250.48877,255.0
51.762417,-14.09942,252.27264,255.0
51.992847,-14.031713,251.01271,255.0
51.11557,-13.669026,244.47699,255.0
51.619274,-13.678857,244.6047,255.0
51.076874,-13.413788,239.81711,255.0
49.74881,-12.948932,231.45987,244.0
48.72848,-12.571662,224.6708,227.0
46.930996,-12.002225,214.45055,213.0
45.843918,-11.622757,207.62766,204.0
42.834557,-10.766628,192.29396,192.0
40.79959,-10.1679,181.56256,178.0
36.77582,-9.087813,162.24178,162.0
31.43806,-7.703804,137.50423,150.0
27.681152,-6.7269254,120.04227,137.0
22.514185,-5.426272,96.81108,123.0
16.34294,-3.9067695,69.68616,113.0
14.044355,-3.330127,59.38734,109.0
13.307297,-3.1300309,55.806572,107.0
14.724498,-3.4357944,61.244442,108.0
15.828385,-3.6641965,65.30107,109.0
16.307653,-3.745556,66.73584,109.0
16.541,-3.7696068,67.148964,108.0
17.161184,-3.880764,69.11307,106.0
17.455982,-3.917202,69.745766,105.0
18.725168,-4.170082,74.23087,102.0
19.144424,-4.2312975,75.30275,101.0
20.34995,-4.4640775,79.42651,99.0
20.805723,-4.5301514,80.58279,98.0
21.898394,-4.7329044,84.169014,97.0
22.981234,-4.930581,87.66309,95.0
23.890429,-5.088401,90.44683,94.0
24.06991,-5.0896444,90.44657,94.0
23.752607,-4.986578,88.592926,93.0
22.189753,-4.6253476,82.154594,90.0
21.478523,-4.445483,78.939926,90.0
22.05942,-4.5337033,80.48598,90.0
25.223091,-5.147817,91.3648,93.0
33.40762,-6.7710695,120.143684,101.0
41.427708,-8.338931,147.92485,111.0
48.137043,-9.623371,170.66492,121.0
54.206646,-10.763387,190.83212,135.0
58.290634,-11.49645,203.77505,146.0
63.69958,-12.47929,221.1368,160.0
67.83667,-13.2015705,233.87288,174.0
72.57157,-14.029901,248.47984,192.0
75.620766,-14.523627,257.15396,209.0
79.16897,-15.106147,267.39456,218.0
80.380226,-15.238105,269.65582,229.0
83.18858,-15.669199,277.2074,241.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
4.960733,-1.9899029,37.082466,255.0
5.693823,-2.2520244,41.961845,255.0
6.4452686,-2.514075,46.838585,255.0
6.0851417,-2.3413088,43.61415,198.0
6.5381727,-2.4818504,46.226055,175.0
6.741732,-2.5252264,47.02764,157.0
6.8366685,-2.5273137,47.06011,146.0
7.0248694,-2.56338,47.72511,139.0
7.127997,-2.5678802,47.80221,132.0
7.4906645,-2.664591,49.595516,127.0
7.694312,-2.7030354,50.30387,126.0
7.921606,-2.7487426,51.14707,118.0
7.699186,-2.6391854,49.101288,116.0
7.777027,-2.6339462,48.996536,114.0
8.12983,-2.7208543,50.605583,112.0
9.075122,-3.001702,55.820625,110.0
9.988088,-3.2654896,60.716763,111.0
11.301916,-3.652809,67.90779,112.0
16.032835,-5.1233134,95.23031,116.0
20.73587,-6.5521536,121.76968,131.0
25.391136,-7.934497,147.43634,146.0
29.805645,-9.21222,171.15073,162.0
32.13852,-9.825895,182.52193,176.0
35.20258,-10.647607,197.75282,191.0
37.611805,-11.255964,209.01637,210.0
40.357567,-11.951244,221.88957,235.0
42.722145,-12.520411,232.4169,254.0
43.89147,-12.73121,236.28897,255.0
46.06974,-13.227416,245.45541,255.0
47.107887,-13.389593,248.42085,255.0
47.78761,-13.447685,249.45401,255.0
48.445248,-13.498481,250.35098,255.0
48.9661,-13.510547,250.52905,255.0
49.284225,-13.466987,249.67526,255.0
50.13506,-13.568433,251.50922,255.0
50.488033,-13.534494,250.833,255.0
51.31164,-13.626177,252.48419,255.0
51.599792,-13.575284,251.49301,255.0
51.875053,-13.52197,250.45691,255.0
52.464375,-13.55075,250.941,255.0
52.225563,-13.367051,247.49042,255.0
50.917713,-12.9154825,239.0821,255.0
50.1257,-12.601623,233.22539,245.0
48.99239,-12.208244,225.89922,228.0
46.796673,-11.55931,213.84778,214.0
45.964443,-11.255491,208.18425,205.0
43.075108,-10.457478,193.3838,191.0
40.801674,-9.821293,181.58118,178.0
35.808273,-8.546645,157.98143,164.0
31.398937,-7.4315577,137.3402,151.0
27.518337,-6.459072,119.34235,138.0
21.656519,-5.041382,93.127914,124.0
16.197754,-3.7398844,69.07065,114.0
14.034557,-3.2142048,59.34897,110.0
13.477503,-3.061852,56.523273,109.0
14.46897,-3.2609217,60.184715,109.0
15.721584,-3.5152373,64.8638,109.0
16.059088,-3.5625582,65.722015,109.0
15.951845,-3.5112484,64.76059,108.0
16.303402,-3.560941,65.66192,106.0
16.99106,-3.6827207,67.891655,103.0
17.77641,-3.8236632,70.473404,102.0
18.042377,-3.8516057,70.97161,101.0
19.512001,-4.134159,76.159904,100.0
20.749683,-4.363736,80.36988,98.0
21.62346,-4.5139623,83.11658,97.0
22.866564,-4.738523,87.23018,95.0
23.84498,-4.9053698,90.27943,94.0
24.223854,-4.9473634,91.02974,94.0
24.309807,-4.9293594,90.67586,93.0
21.845451,-4.3981576,80.88405,91.0
21.815422,-4.3611007,80.18227,88.0
21.963945,-4.360009,80.14177,88.0
25.443188,-5.0155025,92.1668,92.0
33.29918,-6.5187387,119.75988,101.0
41.09719,-7.990061,146.75226,111.0
47.94108,-9.257083,169.97891,121.0
54.146996,-10.384592,190.63196,135.0
59.512234,-11.33679,208.05632,146.0
63.905136,-12.092274,221.86185,159.0
67.96737,-12.77558,234.3356,174.0
71.8965,-13.425022,246.18115,191.0
75.67617,-14.038235,257.35565,209.0
78.78394,-14.519639,266.10785,218.0
80.33211,-14.7092495,269.50833,230.0
82.772644,-15.058777,275.83563,241.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,255.0
6.887218,-2.6650069,51.48588,255.0
6.6339073,-2.5310867,48.89243,255.0
6.9811616,-2.626839,50.735508,221.0
6.5904574,-2.4460888,47.238262,182.0
6.9351535,-2.5394754,49.03522,163.0
6.955993,-2.513372,48.52466,148.0
7.2770424,-2.595006,50.09391,140.0
7.3645015,-2.5923104,50.034966,133.0
7.471964,-2.596635,50.11144,129.0
7.579725,-2.6009543,50.18768,126.0
8.040053,-2.7246456,52.566883,120.0
8.019885,-2.6844678,51.784203,116.0
7.841101,-2.5928142,50.00884,114.0
7.899157,-2.5807343,49.768444,112.0
8.347617,-2.6949806,51.963814,110.0
8.65771,-2.762407,53.2558,108.0
10.077563,-3.178272,61.263725,109.0
11.699971,-3.6477854,70.30301,112.0
15.897103,-4.9003634,94.428795,117.0
22.094301,-6.7345996,129.75339,131.0
26.423588,-7.9652405,153.43901,148.0
29.85414,-8.90103,171.43771,163.0
32.67881,-9.637902,185.5996,180.0
35.9329,-10.48431,201.86546,196.0
38.374184,-11.078164,213.26364,211.0
41.18522,-11.765213,226.45135,238.0
43.161983,-12.202173,234.82135,255.0
44.727962,-12.515235,240.80414,255.0
46.661922,-12.923863,248.62286,255.0
47.101696,-12.914599,248.40056,255.0
47.953278,-13.017309,250.33124,255.0
48.638573,-13.073302,251.36253,255.0
48.73191,-12.970649,249.34323,255.0
49.932487,-13.161842,252.97195,255.0
50.414387,-13.161751,252.92308,255.0
50.788,-13.133663,252.33582,255.0
51.669,-13.236081,254.2553,255.0
52.336876,-13.28251,255.09819,255.0
52.07218,-13.093588,251.42119,255.0
52.233223,-13.014193,249.84784,255.0
51.45466,-12.704245,243.84933,255.0
51.062958,-12.494518,239.77605,255.0
49.92658,-12.107925,232.31049,246.0
48.04589,-11.549224,221.54602,230.0
47.082188,-11.21878,215.16321,214.0
46.0849,-10.886125,208.74022,204.0
43.305676,-10.141862,194.4286,190.0
40.95391,-9.509518,182.26776,177.0
35.88072,-8.261254,158.30894,164.0
32.408478,-7.399393,141.76302,151.0
26.719044,-6.0498075,115.88171,139.0
21.492025,-4.8262644,92.42515,125.0
15.426693,-3.4359686,65.78596,116.0
14.003707,-3.0937905,59.22146,113.0
13.986774,-3.0652468,58.662025,110.0
14.384253,-3.127255,59.835304,110.0
15.5824585,-3.3609936,64.293,110.0
15.702026,-3.3602402,64.26394,110.0
15.417233,-3.2736385,62.59332,109.0
15.643671,-3.296089,63.00799,107.0
16.326414,-3.4136026,65.23916,104.0
17.274466,-3.5843816,68.4869,102.0
17.90819,-3.6878552,70.44727,102.0
19.240845,-3.9326358,75.10526,101.0
20.008383,-4.0591335,77.50246,98.0
20.968887,-4.2226257,80.60452,98.0
22.717089,-4.5411863,86.66428,96.0
23.55449,-4.6743717,89.18405,95.0
24.213295,-4.7704496,90.99459,94.0
24.559435,-4.8039927,91.61154,93.0
22.465946,-4.3632445,83.1856,92.0
21.456678,-4.137808,78.86765,90.0
21.711443,-4.1575847,79.22439,89.0
26.465616,-5.032694,95.87529,92.0
33.410957,-6.3094954,120.167885,101.0
42.540638,-7.9784355,151.91418,112.0
47.757412,-8.8957615,169.33617,121.0
53.775166,-9.948852,189.33234,135.0
59.527718,-10.939041,208.12083,146.0
63.705933,-11.62863,221.18132,160.0
68.39067,-12.4009075,235.80678,174.0
71.05474,-12.799028,243.31105,193.0
75.67987,-13.542865,257.3811,209.0
78.191216,-13.901222,264.11896,219.0
80.15333,-14.157939,268.92197,232.0
82.776695,-14.52741,275.8629,241.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
6.9459734,-2.6264954,52.681385,255.0
7.0450435,-2.6261704,52.668247,255.0
7.408213,-2.7229264,54.60175,255.0
7.193241,-2.6074457,52.279305,205.0
7.01374,-2.5077906,50.27463,171.0
7.0250545,-2.478122,49.673256,157.0
7.325859,-2.550006,51.10727,140.0
7.6649017,-2.6331477,52.7664,133.0
7.1386495,-2.420722,48.502842,129.0
7.4723177,-2.5015938,50.11622,126.0
7.539147,-2.4922225,49.9214,122.0
7.777947,-2.5392268,50.855637,118.0
8.06222,-2.5997417,52.06006,115.0
8.124558,-2.5880923,51.819153,112.0
8.092902,-2.5471385,50.991577,110.0
8.304534,-2.5828202,51.6981,108.0
8.687447,-2.6703155,53.441277,108.0
10.137369,-3.0799716,61.630253,108.0
12.563066,-3.7733417,75.49281,109.0
15.958537,-4.73903,94.798256,116.0
22.356104,-6.564684,131.2972,133.0
26.71173,-7.757028,155.11966,150.0
30.231787,-8.683321,173.6147,166.0
33.12402,-9.411215,188.13718,181.0
35.846527,-10.075839,201.38991,197.0
38.100906,-10.596211,211.7551,217.0
41.25257,-11.352621,226.83257,243.0
42.48675,-11.571139,231.15889,255.0
45.247383,-12.196643,243.61229,255.0
46.394455,-12.37892,247.2096,255.0
47.486954,-12.543126,250.44432,255.0
48.084488,-12.574626,251.02824,255.0
48.658237,-12.59935,251.47626,255.0
49.750793,-12.756622,254.5687,255.0
50.120647,-12.727339,253.93741,255.0
50.45249,-12.689059,253.12642,255.0
50.74533,-12.6417885,252.13593,255.0
51.871616,-12.801088,255.26457,255.0
52.339355,-12.796424,255.12253,255.0
52.463818,-12.70869,253.3243,255.0
52.310497,-12.555885,250.22948,255.0
51.47596,-12.243816,243.962,255.0
51.22716,-12.0754175,240.55865,255.0
49.765747,-11.62671,231.57324,246.0
48.067528,-11.131068,221.65645,227.0
46.84026,-10.752191,214.0679,214.0
44.90511,-10.218782,203.40614,203.0
42.761417,-9.647478,191.99428,189.0
40.234695,-9.000214,179.07545,176.0
35.91272,-7.9656677,158.45773,163.0
32.54238,-7.157742,142.35558,150.0
26.227577,-5.720951,113.75568,139.0
21.45165,-4.6407046,92.25595,125.0
15.385698,-3.3012857,65.61429,116.0
13.720497,-2.920165,58.026554,113.0
13.902664,-2.935187,58.312065,112.0
14.619876,-3.0620315,60.81837,111.0
15.550909,-3.2313023,64.16592,111.0
16.04979,-3.308828,65.6904,111.0
16.095432,-3.2924352,65.34992,108.0
15.754503,-3.1978302,63.45744,107.0
16.271729,-3.2775278,65.02376,104.0
17.208242,-3.4398286,68.22762,102.0
17.413752,-3.4546607,68.505554,102.0
18.107883,-3.5654824,70.68623,100.0
19.632442,-3.8369558,76.04991,99.0
20.348719,-3.9476213,78.22436,97.0
21.965136,-4.2300158,83.79967,96.0
23.18226,-4.43197,87.7789,95.0
24.085197,-4.57138,90.517555,95.0
24.560596,-4.6282268,91.62027,93.0
21.656954,-4.0520444,80.19398,92.0
21.553648,-4.0042453,79.22789,90.0
24.079344,-4.4421096,87.86901,90.0
28.302647,-5.1848702,102.53512,94.0
32.34774,-5.884941,116.34944,104.0
42.13607,-7.613081,150.47672,115.0
48.243336,-8.657102,171.06738,126.0
54.039852,-9.6315975,190.27342,135.0
59.279232,-10.494354,207.26207,147.0
62.92492,-11.065334,218.48021,162.0
67.70665,-11.827186,233.45956,178.0
71.03247,-12.32635,243.24652,193.0
75.06477,-12.94077,255.30151,210.0
78.13005,-13.381569,263.92508,220.0
80.91404,-13.76881,271.48734,234.0
82.22907,-13.902718,274.05112,246.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0
7.860119,-2.859093,59.61743,255.0
8.032805,-2.8804624,60.05547,255.0
7.9184265,-2.7997365,58.364944,255.0
7.411556,-2.5843775,53.868473,199.0
7.5570035,-2.5992446,54.171253,164.0
7.402878,-2.5120575,52.347218,149.0
7.527177,-2.5204086,52.514156,136.0
7.8688707,-2.6003823,54.17306,130.0
7.1722417,-2.3395917,48.733334,126.0
7.540041,-2.4282396,50.57277,124.0
7.5736074,-2.4083734,50.151897,120.0
7.660867,-2.4058633,50.092434,117.0
7.971682,-2.4727607,51.47781,113.0
8.018767,-2.4572213,51.146774,111.0
7.914216,-2.3961442,49.868027,109.0
8.174469,-2.4456553,50.890766,107.0
8.783153,-2.5970347,54.032516,107.0
10.219408,-2.9867866,62.131878,107.0
12.631144,-3.649474,75.90541,108.0
16.884659,-4.8233175,100.30433,117.0
22.778955,-6.434412,133.78679,135.0
26.635406,-7.440636,154.6836,151.0
30.609415,-8.4573555,175.79146,167.0
33.489986,-9.153248,190.2246,182.0
35.95226,-9.721156,201.99324,199.0
38.563858,-10.317003,214.33797,221.0
41.033714,-10.862851,225.63957,247.0
43.165997,-11.308952,234.86536,255.0
